youtube_id,bpm,key,camelot,energy
hHrssCFKl9w,125,E minor,9A,0.173633
id0j3Fqxlwo,122,C# minor,12A,0.28479
NDesnOyWzL0,128,F major,7B,0.215829
FgsddjuPjwo,125,C minor,5A,0.208857
P8JEm4d6Wu4,128,A# minor,3A,0.231156
9_boWy6_Akg,134,C minor,5A,0.066232
QcGR-1NiccA,128,D minor,7A,0.145168
2Yt1k2YyDCs,125,D# minor,2A,0.205479
eLOVrn9PP40,88,C# major,3B,0.207457
jv0wPNGVyYA,122,C# major,3B,0.224302
hMQlzYZDdgk,134,B minor,10A,0.151651
9B3cU5uHq6Q,122,D# minor,2A,0.078927
632PB_lGL7g,134,A minor,8A,0.18707
YKBhLDR8wFA,128,C major,8B,0.180475
NMD_cv4fM4s,128,D minor,7A,0.310021
GKEdgf7IDXE,110,C# minor,12A,0.158551
50dngX7mb8c,89,F# minor,11A,0.133306
yZTUrtk8HHU,126,E minor,9A,0.275213
Eyy0N94wDho,92,A# minor,3A,0.196083
E6RD9o8REak,125,E minor,9A,0.166898
B9ztOx44fT0,125,C# minor,12A,0.313085
wiq8BUkfY6E,122,D minor,7A,0.208183
849W3LqlD30,125,F minor,4A,0.243475
dtYtvsIOhyc,128,A# minor,3A,0.179198
l8l8J05KFFY,125,D# minor,2A,0.305614
ErGedMzc3pg,125,D minor,7A,0.224456
KpOvfow0Z1U,125,C minor,5A,0.264436
P1-YFb4bUZs,123,C major,8B,0.144162
tJ1ELYMh7cM,125,D major,10B,0.320323
s9jAypdCzz8,126,A minor,8A,0.127823
2NCg7zu9L3Y,123,C# major,3B,0.18994
QFrIRFePDHA,125,D minor,7A,0.241346
KRt2MA_DiOk,123,C minor,5A,0.255548
FP1N4x5oWGA,125,C minor,5A,0.16583
rMRjgBh-qfQ,125,C# minor,12A,0.263876
pqreTHazhlo,125,C# major,3B,0.143461
JxwWwaygQnw,129,G major,9B,0.127729
VbgZiorqeX0,126,E major,12B,0.276244
Phfox0NeXHY,125,E minor,9A,0.13388
IaloVwLiAto,126,D minor,7A,0.107387
ygOT29vok84,126,C# minor,12A,0.097535
qHUj9vtdJWQ,125,C# major,3B,0.244864
VbRmGYaHPSQ,125,D# minor,2A,0.286193
74U010rakmc,125,G# minor,1A,0.258422
eH6UfNIRNHQ,125,E major,12B,0.241131
qSqvY9rwH8M,126,D minor,7A,0.276114
YDkPgeBwrtQ,141,A major,11B,0.118808
kHBxEPDpZqQ,125,D minor,7A,0.270497
DhCfNgnVdx0,123,F minor,4A,0.188983
IjpIVXuHlt8,125,G# minor,1A,0.103304
TWRWKq7vyDg,120,D# minor,2A,0.136211
wgfaD_zHkFY,133,C major,8B,0.182171
VqqYKuDn1Pc,117,D# minor,2A,0.190511
MTX7ZL6JchA,122,G minor,6A,0.284146
FttDcVbiZlc,125,A major,11B,0.159432
Na0r13LEOT0,128,C# minor,12A,0.21802
fLiwNQepM9w,120,C major,8B,0.18164
kRlX9q_3AAA,128,B minor,10A,0.310387
v0AkLRTLATo,125,F minor,4A,0.197457
3bquTWf7Vmc,126,F major,7B,0.237311
3OdU1-kOXAk,128,E minor,9A,0.28446
z3EcQiAaX50,128,F# minor,11A,0.315848
02o7X2UfvjM,125,C# major,3B,0.36785
1l4alA3HQnA,128,B minor,10A,0.412433
jyegQ0sOAAw,125,E minor,9A,0.218308
WlhWgGxBfM0,125,D# minor,2A,0.314049
rmZSUhChJmI,128,E minor,9A,0.182144
pHzgWCQQmW4,128,A minor,8A,0.239154
TPAvep8N6ic,125,D# minor,2A,0.234875
uBJkxX3koEc,128,G minor,6A,0.29831
b1Ps6iJiajo,129,A minor,8A,0.32374
AqLmmM_sXH8,125,C# minor,12A,0.148791
oMhlfbtLcuk,126,C minor,5A,0.202966
S-p6nnuwano,125,F# major,2B,0.246601
8WQULikV0xM,125,C# major,3B,0.237939
CEVoORHX9SI,126,G# minor,1A,0.138686
6Dv1xsyiQS4,125,C major,8B,0.158709
yh6XWwFFxy0,120,B major,1B,0.27957
DH_CI9LHIc8,125,D minor,7A,0.123423
Qwzer0n0Il0,125,C# minor,12A,0.318773
MLZDWH7dQRc,125,A# minor,3A,0.146946
opcVAKby_Ss,128,C# minor,12A,0.130273
YK7GjmX44Dw,123,C# minor,12A,0.23734
1HHoWvltdkM,128,C# minor,12A,0.176885
bKsmQOJaAxw,125,D minor,7A,0.242684
iE5wcmR6B-0,120,E minor,9A,0.275705
OlWzXKFFMxQ,123,D# minor,2A,0.206024
81L-4BodG6o,115,A# minor,3A,0.298691
VB2vKK_8OPc,115,A minor,8A,0.226704
xDvrQVG040g,106,C# minor,12A,0.128129
YuBBdYVWBxg,115,C# minor,12A,0.232285
6fw_IiqCApA,115,D# major,5B,0.315965
Q5jZXE3bNPg,104,F# minor,11A,0.240208
cjp3jnyINrk,112,B minor,10A,0.258061
9LV5YJaNcWs,115,D# minor,2A,0.246293
57vQHp5KlVI,117,F minor,4A,0.363483
OWvkis2BwG8,110,F# minor,11A,0.151743
JgzSNAEiBls,120,D# minor,2A,0.092696
8C0MSLVJ0B0,125,D# minor,2A,0.147452
eGqihrtq9Zs,108,C# minor,12A,0.255564
t3NlTpHiFwg,131,G minor,6A,0.275214
2eqGdjDyTdI,120,E minor,9A,0.128919
tFuujExs03A,120,C major,8B,0.196005
Zk5Owa5QqhM,122,A major,11B,0.241547
4WLtJDKXMCE,137,G# major,4B,0.110531
fTVJxMrfEDo,126,E major,12B,0.225086
XjGCdMFXTNc,134,F# minor,11A,0.219651
-ng7SoFG-uA,134,C# minor,12A,0.254427
KTiw-fiO4wk,134,F# minor,11A,0.247005
WBm6gpx3KA0,141,C# minor,12A,0.178376
O2ClYULuRLQ,126,D# minor,2A,0.145552
ZsTUAOfYw-o,126,D minor,7A,0.201278
5VHfb6wdTyI,125,F minor,4A,0.264632
Q8lqarCyDwE,128,F# minor,11A,0.256762
UOIWuckLvC4,125,D# minor,2A,0.151166
rMtg7iSMh7g,126,G# major,4B,0.163551
5e7aWyiIV6g,128,F major,7B,0.26204
BzyP-LzX57U,129,C major,8B,0.134725
30-ufZ_OcD4,125,C# major,3B,0.194446
JCXshOYeHmg,125,F minor,4A,0.325929
MrUKQ-6b19s,126,G major,9B,0.225858
hK2c8tgiOrI,122,D# major,5B,0.269468
n2Ljb_F2LbQ,125,F# minor,11A,0.239605
UWa4mvD4vdg,161,C# major,3B,0.349826
qrG4GNaFHkk,128,A major,11B,0.284696
BPWKqCfHDI8,120,D minor,7A,0.14945
1ZVQI3u0m6U,120,E minor,9A,0.196046
0NRtiQTYmQY,112,A minor,8A,0.31573
h4xqVVGlTWw,117,F minor,4A,0.22772
a2jvOf3RjkI,120,C major,8B,0.214585
UsSvN7voODs,120,C minor,5A,0.240953
C6huJGfkfYQ,117,B major,1B,0.185119
d5TUOO2i2U4,115,D minor,7A,0.117831
bfReCiKjUAg,120,E minor,9A,0.191264
dHaObfwuZyA,125,D minor,7A,0.168442
4UGTRdd2O4w,126,D# minor,2A,0.056404
_nwPXSZ99FU,125,C major,8B,0.23397
shxvxKFhd24,125,C minor,5A,0.178318
OAUx74-Ni50,122,G major,9B,0.220556
8_-p7c5Nw34,125,C minor,5A,0.236654
2VOa2vkLc-g,128,D major,10B,0.184187
eQrler6QWwY,125,A# minor,3A,0.155354
93WS0HcFAM8,125,E minor,9A,0.356115
Phmr-_J9N00,128,G minor,6A,0.22073
slrfaGEJMRE,128,F# minor,11A,0.323512
Q9VBDWPgbrA,134,D# minor,2A,0.251279
nFH5NPg5RxI,85,E minor,9A,0.173202
xKJTfYB-oMM,131,F minor,4A,0.357015
aYGEIPbdQ4g,92,D# minor,2A,0.229912
ewC0NWjpaZI,115,C# minor,12A,0.15337
oVOGhJz52Ak,120,D# minor,2A,0.20499
tV6mhxNa9oY,120,C# minor,12A,0.223302
E_qLQD87_4Q,122,F# minor,11A,0.259513
nz0y532nGlc,120,D# minor,2A,0.183187
oKFXIYYgobs,123,F major,7B,0.165854
E531f4jMlUA,125,D major,10B,0.315068
QmKXdijfLrw,122,F minor,4A,0.416901
5OHIbb-iAQM,125,F# major,2B,0.281672
mAzfDAq_bTw,125,G# major,4B,0.260639
-A5mkVeefcQ,122,D# minor,2A,0.109483
jtrp-sUpk3A,122,G major,9B,0.217143
o1U-2k_pygI,125,B minor,10A,0.219449
J8uZ1ddoopo,125,D# minor,2A,0.070462
UaSO1kFOAq8,123,A minor,8A,0.281677
jkc8Y772kvY,123,G minor,6A,0.184918
gkhYeYD3dXQ,120,E major,12B,0.301848
IejjvNTXrbs,126,C# minor,12A,0.242033
VZCZQCyPEHY,125,E major,12B,0.219795
Mn43HVfa_nY,122,A minor,8A,0.239108
ARu0lMomYUM,126,G# minor,1A,0.141733
bkRi_eYi7mk,94,A minor,8A,0.138139
sUT8Fwi2G2E,122,A minor,8A,0.130235
WJQH2aRXtu4,120,G# minor,1A,0.244172
jUYqWoNta5o,125,G minor,6A,0.250906
IkUBrRvkd5s,125,E minor,9A,0.293843
_sF-VamtsmM,123,D minor,7A,0.132608
gdTkx5RNDf8,120,A major,11B,0.155057
I_Sm6VuZ4uM,125,D major,10B,0.228901
tumqbS-4Bso,125,C# minor,12A,0.252102
CeTktAB_KDI,125,D# minor,2A,0.165044
zWKrDSNq76Q,125,F# major,2B,0.106444
Qru4oBuuMEw,102,F major,7B,0.180292
dbOEMnJOLYY,120,F major,7B,0.210069
7s9De5gddQo,122,D minor,7A,0.176267
jmR2h-vtTEs,125,D minor,7A,0.23779
CSK-cyi46Pw,125,C# minor,12A,0.300141
0EuCnOVUQbM,125,C minor,5A,0.187557
OFeAnrJzAGk,126,A minor,8A,0.192374
b_91NA4W2WU,126,D minor,7A,0.208263
CGlACoN-RaQ,125,D major,10B,0.280265
A6RHxxcODkg,126,D major,10B,0.159274
whAXU0u2zB8,126,B minor,10A,0.296366
dJFsEaCMdWY,125,A major,11B,0.164722
uR-EVLAp_3s,125,A# minor,3A,0.162432
wqY433PhDsc,88,D# minor,2A,0.44195
kwOF2io9Jhw,128,A minor,8A,0.201685
B7wyuudDv_k,125,C# minor,12A,0.105693
unjOmeCotzQ,125,G minor,6A,0.14122
iOnupSKljnE,129,G minor,6A,0.151793
0croDebNMg8,128,D minor,7A,0.302318
SNXuQJo94pc,128,E minor,9A,0.253265
GGMEpE88trE,128,B major,1B,0.229262
UcFvadUPxiQ,101,B minor,10A,0.245213
Rx4cON55sGc,125,F major,7B,0.315409
n5EMRd1EvdE,129,A# minor,3A,0.25637
61FmKyrOITk,129,G# major,4B,0.123109
ihl6dkMg_Uk,92,C# minor,12A,0.142579
gxVEiwpALDw,128,E minor,9A,0.152264
U3HLLpa8rek,131,A major,11B,0.293532
oiusDE0KND8,106,A major,11B,0.222238
epkwTdsIIQ0,128,A# minor,3A,0.350903
s5ncsaqKMFY,161,F# major,2B,0.296018
2ebAi6ueLgY,141,G# minor,1A,0.105934
RHcDEqd_nJ0,125,C# minor,12A,0.16444
wee_NrnX890,167,D minor,7A,0.257384
fV4BT1qIovE,128,F minor,4A,0.271459
duyEWaUyVAc,125,D minor,7A,0.279608
At5_q0-7l7A,112,A# minor,3A,0.302863
2QHbwIjK8e4,125,A major,11B,0.265445
USMc06Y3qA0,125,D minor,7A,0.171979
2I8h3nHx644,115,B major,1B,0.333223
v3DKJL4B1Vs,112,E major,12B,0.247079
TOww6MT_Dh8,117,C# minor,12A,0.343151
zXaor29xhzI,115,C# minor,12A,0.281696
nyYBZ-ShC6I,115,A major,11B,0.271047
mE6AHq-yjB0,115,F# minor,11A,0.253731
GkjhyMKKY0s,87,D# minor,2A,0.383702
NS03LNwivzU,115,D minor,7A,0.187861
KPb0qrZs0Pk,117,F# major,2B,0.141921
S0zHEb4YUVc,88,C minor,5A,0.2781
wL0FeZQ54HY,170,A minor,8A,0.167245
3--0iBG_KI4,87,D minor,7A,0.361446
wNkIdE4Acpg,136,F minor,4A,0.274665
c-LNHx5VKpE,170,A# major,6B,0.370562
1dSkkXN7TdI,115,F# minor,11A,0.175955
756ILGZ4d34,112,D# minor,2A,0.367231
DteINIU3pwk,87,E minor,9A,0.391274
6hGOlQQGIuo,87,D minor,7A,0.33399
DeYe2hhY-5w,115,B major,1B,0.242004
xNB87GcZp74,115,E minor,9A,0.35821
SPhLgtz6rEM,115,C minor,5A,0.248459
VEudg6bInpE,115,D minor,7A,0.40448
7CQpvc8quQ8,97,D major,10B,0.057031
X-xNxzmNtjs,106,D minor,7A,0.167774
qG3gK2a8lPw,104,G# major,4B,0.07744
xg5IRsPs5E8,108,C major,8B,0.132989
SNwD39BnMy0,112,D# major,5B,0.140919
Uta02hfUF4o,122,G minor,6A,0.278387
gRwzrjETOO8,120,F# minor,11A,0.121373
tUkoDFwROKo,125,B minor,10A,0.167807
oKy39AtiB5k,120,E major,12B,0.183717
_CpdJcg2aJg,161,D minor,7A,0.126999
9y2JapLMkSQ,115,F minor,4A,0.132554
mcxLFXbECsY,122,A major,11B,0.183015
dJPGxa247AQ,115,D# minor,2A,0.167105
9hudh0ohtx4,115,G# minor,1A,0.129753
hchOYs_d_Bw,128,D minor,7A,0.146724
pNwmDD36mCI,125,G major,9B,0.064332
zSAJ0l4OBHM,125,B major,1B,0.236275
JXTtZosLAnM,125,F# minor,11A,0.288635
QjQdnNqCexY,89,A major,11B,0.171987
fcz1dH1nxt8,128,G# minor,1A,0.227313
M8PXwlYOiIE,131,F# minor,11A,0.312643
s_7rGbcQQwM,128,C# minor,12A,0.204279
WsFJl2RUuyo,128,C# minor,12A,0.151384
7a5_ky8RPuc,176,D# minor,2A,0.13101
txLO19mm81Q,134,A minor,8A,0.157834
sxMyxCnCTLg,128,A# minor,3A,0.252039
TEtBg6od_mA,125,A# minor,3A,0.306131
9ux10Hdt79I,136,E major,12B,0.227208
b3jnDrG30sk,129,A minor,8A,0.260713
WHukhAOYUhU,136,A minor,8A,0.154281
tFq8CzZuEcE,128,A minor,8A,0.235188
Ht4fqU-j-zo,131,B major,1B,0.190758
liZBkWEVIcc,141,D# major,5B,0.226265
7tsfJn8YdwQ,115,F minor,4A,0.126086
ViN2bRGrBx8,125,G minor,6A,0.192041
79Qb1tsoYZg,122,A minor,8A,0.059418
4DlA18dcFFQ,134,A minor,8A,0.06906
UMPC8QJF6sI,112,A minor,8A,0.068094
NzwgKn3uBMk,125,E minor,9A,0.291285
SrpWmiIspgk,120,D minor,7A,0.249991
gAY5wiIxULA,125,F# minor,11A,0.290711
IkUBrRvkd5s,125,E minor,9A,0.293843
OpBfC7XoEio,125,E minor,9A,0.145536
hOr0opyYHDw,126,B minor,10A,0.233546
OllnGJylO2I,125,G minor,6A,0.209017
J8uZ1ddoopo,125,D# minor,2A,0.070462
WZkIv6BtQhQ,122,F major,7B,0.211374
jy9tdX2VcJo,125,A minor,8A,0.246088
6oRG69lZzpo,122,A# major,6B,0.167164
aQ8m7HUb7XU,125,C# minor,12A,0.32133
7HpZH99VLF4,126,E minor,9A,0.183519
u5oK8XR6jaU,125,D# minor,2A,0.104871
z3HTZPaC_iY,125,D# minor,2A,0.262506
C8UtY80oBWc,128,G# major,4B,0.145909
ce-2XZZ6gTI,128,C major,8B,0.377099
R7PxWFMa7jQ,128,F minor,4A,0.147711
0JyBqF0c-WQ,125,C major,8B,0.178544
C9CijRPex7A,125,E major,12B,0.175803
teHUgZddYcE,123,A minor,8A,0.254375
nlAAWl9Y2ho,122,D minor,7A,0.297733
mPAINoe3zEM,128,D# minor,2A,0.202861
2Q56Qbb_mw8,117,A minor,8A,0.214504
2soiaiobT64,123,D minor,7A,0.246015
1qD-tpmN3K4,108,F# minor,11A,0.20851
zwjcZ_PICLc,125,D minor,7A,0.193154
sp4PyB9OR-0,126,C major,8B,0.117827
Wg7k1WA-8zk,123,D major,10B,0.123029
8g63oA8BzW4,128,C# minor,12A,0.094844
nIDH5QvLNQI,125,E minor,9A,0.315966
MMpH4FBmxhk,125,D minor,7A,0.31287
LSZk5P4RYN4,152,C major,8B,0.085531
sUCS7jezzkI,125,E minor,9A,0.267653
jRBsFDYDhpE,126,D minor,7A,0.253753
MMYGP9elIuE,126,C minor,5A,0.306759
1E2TQ0Z8so8,126,F minor,4A,0.282967
VVOcuYlTwNA,125,D minor,7A,0.292118
QdrGwFzKxPI,128,D minor,7A,0.205337
y7i9eImh_UE,125,D minor,7A,0.195716
uvTOIB-GMPw,131,F# major,2B,0.191375
R7Kbud4S-as,133,A minor,8A,0.179423
zZG_Lr0UCn0,125,D# minor,2A,0.352759
94n-6GcGhzY,131,G minor,6A,0.126181
ZDSrKvu6Cdg,122,A minor,8A,0.285424
AuFXf1WXrGQ,125,D# major,5B,0.215187
lOTWJKQevuU,122,E minor,9A,0.201752
-7GqX19rmb4,120,D# minor,2A,0.290305
czNGvgEcMJE,125,D minor,7A,0.242143
LnPKNtvf7lQ,122,D minor,7A,0.162677
Gv6VFrW1py8,123,C# minor,12A,0.2645
gO0iGK_Xaho,125,D minor,7A,0.304928
sKuT7qK4F8U,126,C minor,5A,0.30725
TnTeyFjfgwk,125,G major,9B,0.221669
Rc6Lm2YtElY,125,F minor,4A,0.194713
3R-L-CawG4Y,125,D minor,7A,0.147922
bGlxN_T3ZJ0,125,A# major,6B,0.276148
eU6hVEriX4w,126,A# major,6B,0.173289
vcLky65qb7I,129,B minor,10A,0.068453
xCtDI7856zk,125,G minor,6A,0.250722
xlxbEOtHMds,125,D# major,5B,0.188185
lEqJoMmdq2I,128,A minor,8A,0.124671
P0gOgTXduIY,128,F# minor,11A,0.195297
qCM48f9erks,125,D minor,7A,0.183107
OZQHurzN--g,125,C# minor,12A,0.212635
Pzi8fndaOKk,128,D major,10B,0.042852
DSKsAENkoJQ,125,C# major,3B,0.272175
tB5vQIY-3Gs,125,F# minor,11A,0.193427
Qz-O0ACw6xQ,126,C minor,5A,0.171989
u3a8dgEaK_Q,125,D# minor,2A,0.194938
ckcnPcIPJVA,126,E minor,9A,0.331483
dlC54iAJBIY,123,G# minor,1A,0.211867
jkc8Y772kvY,123,G minor,6A,0.184918
WN8vgh5HLDQ,123,A minor,8A,0.217436
4o3BBG9u3Lo,126,C# minor,12A,0.200606
GFpE3XQfgMs,126,E major,12B,0.196312
zIXziqbLxzc,125,D# minor,2A,0.247553
6gCoCXa412k,125,D minor,7A,0.338637
hBmELQjcqsE,126,B major,1B,0.157408
FuJL_y1VIHo,123,D# minor,2A,0.27867
BgHT2lBSYkU,128,E minor,9A,0.228502
9hQKLG-8qSs,126,G minor,6A,0.194285
WZkIv6BtQhQ,122,F major,7B,0.211374
5p7UEOj-enQ,123,D minor,7A,0.31561
tKdjP6tWFmM,120,A major,11B,0.252888
Fyh1UQ63sK4,128,G minor,6A,0.272777
eBj_ZBgOF5I,122,F major,7B,0.284404
G9npssQZITg,106,C major,8B,0.179427
ySYP177cHVo,122,D minor,7A,0.289275
3epFRRpEqpc,165,D# minor,2A,0.205759
GhTxIf2H3Gk,125,A# major,6B,0.191717
PlNIA-3lj1U,126,C# minor,12A,0.23006
5AHBc4M1sZU,125,D minor,7A,0.24898
cbmEYsIITPo,125,C# minor,12A,0.196042
d2UH8P97KcA,125,C major,8B,0.108964
J8RkxFqmMIQ,128,A# major,6B,0.270648
hTKUJzrC01c,123,D minor,7A,0.069293
rgyM4tU1i-k,126,C minor,5A,0.298567
RAtHVe2fA9A,125,E major,12B,0.181934
wQzi57u8VI0,126,A major,11B,0.101521
qP4GNM6iKu8,126,D minor,7A,0.272765
bE2k6yGpuZs,126,C minor,5A,0.291515
RAS_QjTBazc,123,C minor,5A,0.391509
q9uBTv1WHqQ,125,D# minor,2A,0.1184
Qa5mrI4a9ko,125,C# minor,12A,0.182764
UqObBnow2i4,126,C minor,5A,0.231016
2C6Hc7bG6GQ,125,A# minor,3A,0.294164
74U010rakmc,125,G# minor,1A,0.258422
s33Nph_KVsY,125,D minor,7A,0.205571
ry_E5YBd8n4,125,F minor,4A,0.291764
Zw5PJuCLkXo,128,F minor,4A,0.24105
EtHuZu2GHsY,126,F minor,4A,0.433386
fVGs2SkFqdc,125,C# major,3B,0.262757
lKhhQsGCNBk,125,D# minor,2A,0.259205
MrUKQ-6b19s,126,G major,9B,0.225858
opcVAKby_Ss,128,C# minor,12A,0.130273
n2Ljb_F2LbQ,125,F# minor,11A,0.239605
Q9VBDWPgbrA,134,D# minor,2A,0.251279
ncJVV5NctX8,125,D# minor,2A,0.258384
Wz-kUyE48_4,128,F major,7B,0.23159
czABbUSvu6Y,122,F# major,2B,0.181013
12M07WFccJg,125,E minor,9A,0.20218
H1hQHFsbQmY,122,C major,8B,0.201123
NCIVi0EI5U4,137,F minor,4A,0.124217
d_ngL594Zbs,134,D major,10B,0.184169
NjrIiTz3opQ,125,C# minor,12A,0.116506
eHjxJItKbLQ,134,D major,10B,0.246455
IHnK3OWYOA4,141,D# minor,2A,0.260448
cnnGVs7vBnw,137,G minor,6A,0.17913
a2abDPo9jzA,137,B major,1B,0.257592
HO6OCGX9Ja4,141,F# minor,11A,0.164608
OsvlMPJyxTg,161,D minor,7A,0.247722
KF0ixZ9i5zE,106,B minor,10A,0.184683
O6N_BuoAbz0,97,D# minor,2A,0.312328
KJZ13SyRXhU,141,A# major,6B,0.137637
9qR5rgKK39Y,144,C# minor,12A,0.263775
SxVNOnPyvIU,112,F# minor,11A,0.237835
asTXtBUoyHE,126,F minor,4A,0.28755
f7rX9F8vu2w,120,D# major,5B,0.121138
EYv1_EWWUuw,144,C minor,5A,0.219204
LJcEoOXXIig,125,C# major,3B,0.15678
UKsnWQME7ko,120,C minor,5A,0.189747
zb0TioH2t4Y,99,A# minor,3A,0.153245
0nOtlVEls_E,125,E minor,9A,0.237231
i0qfPmS_d2U,125,C minor,5A,0.150775
vL5WaWX63V8,117,F# minor,11A,0.323798
tpxUHmd5fj0,120,D major,10B,0.331951
ky4QEGtcpmk,128,C# minor,12A,0.189348
sNJuuLWAqW4,134,B major,1B,0.081045
QV2QfKEcXEM,131,A# major,6B,0.168038
DcXAi2GAKZg,137,A# minor,3A,0.366458
vw34LjoaTJ0,141,D# minor,2A,0.166041
S3egl08tQkI,129,B major,1B,0.329799
-IGFiwlaW1c,141,E minor,9A,0.230464
KnuwTrpY2EU,137,B minor,10A,0.200836
WPbOR-2OcPw,144,F minor,4A,0.180176
sDyxyRcZWBA,120,D# minor,2A,0.094643
38xEGNBcGog,144,F# major,2B,0.267721
tBWfk4Ome1g,134,E minor,9A,0.089154
noE0nhZqCvA,134,D# minor,2A,0.211526
SO5DjPZSYpY,137,C# minor,12A,0.199535
UzFBzqXEq7o,89,G# major,4B,0.438888
QP43ocLadUg,125,G minor,6A,0.22993
hz7lcknAe_Y,102,F# minor,11A,0.029401
XV3f18GXbEs,137,E minor,9A,0.144899
htFdcI4xMlk,131,A# major,6B,0.233877
yvEEv14bI_o,117,D# minor,2A,0.106214
VF6-J5BCxWM,134,C# minor,12A,0.266709
DhPtRA7zieE,97,C major,8B,0.175829
8suxHks2w0Q,91,E minor,9A,0.133033
6qv1DKbDJ-Y,95,A# major,6B,0.244388
m5vw4ajnWGA,94,C# minor,12A,0.201734
yTBhwGSAQxk,97,F# minor,11A,0.164545
CC6mvMKjofg,106,F# minor,11A,0.121425
rkF0co3x_JA,131,F# minor,11A,0.162732
fH2JQuHFlrQ,128,G major,9B,0.111178
IjHOBICr3NU,141,D major,10B,0.17037
loNey3n6uuE,137,D major,10B,0.05078
_S4gddfimuA,128,A minor,8A,0.138076
ysZL7WrbYpE,125,G major,9B,0.18066
k0FxaCRHpNU,117,C# minor,12A,0.116054
EjO7YOJLFIY,110,D# major,5B,0.158747
ak169_XCiXs,125,D minor,7A,0.109444
3s8Lxl2aKxw,125,D minor,7A,0.17709
7cEOZtRICJE,122,D# minor,2A,0.112282
ZxaREwc3O9w,122,F minor,4A,0.20936
5qQbDGM1fV0,122,D minor,7A,0.173077
Xah-OwnNn7c,134,D# minor,2A,0.252113
Fg3_l6ynEDk,156,C# major,3B,0.264503
C5xhuF-X_1Y,110,A# minor,3A,0.221296
TQfx1x70ph8,148,D# minor,2A,0.17695
rJx4fejZTNM,170,D minor,7A,0.251869
Dv63ZozbY-s,128,G minor,6A,0.13907
Blru3YzBxtg,128,A major,11B,0.371415
6zrsuWwx0kI,120,C# minor,12A,0.073493
5Y08bz9jPNo,122,G minor,6A,0.259837
16MGxL1Nz70,131,A major,11B,0.229602
4BTdp1IHa74,128,A major,11B,0.243821
vmWj85vnUlU,128,F major,7B,0.125942
81upCa2zRNk,131,D major,10B,0.221005
cPTo72a5Y_M,131,C minor,5A,0.186653
vIhrboe1jUA,131,E minor,9A,0.191386
g_jrPkE52cE,176,G# major,4B,0.278871
Ns0bCAPL1CQ,128,D major,10B,0.166011
e7BqrGjNWX8,131,F# major,2B,0.41372
WxrIlz5XI_c,131,D# minor,2A,0.236298
iqoRwgLOv5k,88,G# minor,1A,0.237557
eOsjvvBWHRY,131,C major,8B,0.041153
bOFMh8MJlEc,134,A# minor,3A,0.103068
4dqcII1Y3I4,137,C major,8B,0.145737
GH9xd--gsC8,125,A# minor,3A,0.068782
I0MiH6c7Kts,62,F# minor,11A,0.286542
ZILeK4lfw-w,126,A# major,6B,0.312057
BDI9O_qBYWI,120,D# minor,2A,0.219173
qFgFg97p3ko,128,F minor,4A,0.251445
KiVr_NnOT1k,126,E minor,9A,0.238308
g1yPULXsGvs,128,E minor,9A,0.291892
cc3fAx2er2c,148,F# minor,11A,0.259209
jz9H_VgvBvA,128,C# minor,12A,0.274952
3vJij7_Di5M,64,E minor,9A,0.095506
USqECob93VM,123,D# minor,2A,0.184211
bE8pKtGC3Xg,128,D major,10B,0.068168
5o65zZkvwsQ,125,D# minor,2A,0.330134
Cf_C89fCjCE,125,D# minor,2A,0.308287
aLqWjUWGYFA,84,F minor,4A,0.472887
bV-HiIYbYbU,128,D# minor,2A,0.219433
Cpp2LsDPJCY,131,A minor,8A,0.122551
ob4jglAd0cs,126,E major,12B,0.237295
UuS4sg7rhE8,128,D# minor,2A,0.401259
KoZdmeEi8Oc,129,D minor,7A,0.287043
I80w6j6fzm8,128,D minor,7A,0.30972
7maCNvEs1Po,134,C# minor,12A,0.254986
CQDySgnqb3Q,134,E major,12B,0.263867
H2k0E2PYua8,134,F minor,4A,0.270558
VmEtpNlTijE,137,G# minor,1A,0.256494
3rv9KtYfDc0,91,D# minor,2A,0.266113
Ep86ahdvk6E,140,A# major,6B,0.245497
6OuPHMPQ9e8,140,D minor,7A,0.272036
XlNGrrUn8tY,137,A# major,6B,0.240575
YXI342e5TDc,126,F minor,4A,0.155413
l7LBcy0bV7Y,91,D minor,7A,0.160973
y7-ClEWK2gg,125,A minor,8A,0.201762
MHFEAqIP18A,129,F major,7B,0.207341
H5zSdTVPU-A,128,D minor,7A,0.391052
vDrprBAx3_k,131,E major,12B,0.318309
2rianObWOnI,125,B minor,10A,0.227398
Y-ATaFOvwQQ,125,D# minor,2A,0.238403
oGPBcWOJXG0,125,A major,11B,0.290539
OxNft-reKdw,129,C# minor,12A,0.221636
7a1b10swBu8,131,C# minor,12A,0.297193
5IrHzrg4qdQ,125,C# minor,12A,0.288363
IZb2H9g94Ms,144,C major,8B,0.262318
Uvdzx8Hfsno,134,E minor,9A,0.299759
D9AcyVlbh5g,120,G# minor,1A,0.191358
gN-cZFqFuzg,125,E minor,9A,0.312461
jcHMU8awoCg,125,B major,1B,0.224644
TJak95XokUc,125,A# minor,3A,0.190243
v4Ce6ektVPM,112,D# minor,2A,0.173849
uiSDId16_zg,117,C# minor,12A,0.090205
Ggh6kLrWReY,122,E minor,9A,0.220915
vrmMhJDcBX4,112,G# major,4B,0.226256
YOyMEXoAzJE,123,A minor,8A,0.101473
JJnlnfa0qa8,161,D minor,7A,0.128635
